rater_id,audit_item_id,audit_row_id,family,task,seed,candidate_label,source_image,candidate_image,target_prompt,edit_correct_1_5,relation_correct_1_5,source_preservation_1_5,locality_1_5,artifact_severity_1_5,overall_1_5,failure_type,notes,method,method_display
rater_01,item_018,rater_01_item_018_D,T2_container_insertion,brown_bowl_lemon_phase2,12,D,images/item_018_source.png,images/item_018_D.png,"A top-down photo of the same small wooden bowl on the same pale wooden table, with one small yellow lemon wedge centered inside the small bowl, while the bowls, table, folded cloth, lighting, and background remain unchanged.",3,3,5,5,1,4,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_01,item_019,rater_01_item_019_A,T3_surface_decal,tshirt_star,10,A,images/item_019_source.png,images/item_019_A.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_01,item_019,rater_01_item_019_B,T3_surface_decal,tshirt_star,10,B,images/item_019_source.png,images/item_019_B.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_01,item_019,rater_01_item_019_C,T3_surface_decal,tshirt_star,10,C,images/item_019_source.png,images/item_019_C.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,1,4,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_01,item_019,rater_01_item_019_D,T3_surface_decal,tshirt_star,10,D,images/item_019_source.png,images/item_019_D.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",2,2,2,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_01,item_020,rater_01_item_020_A,T3_surface_decal,tshirt_star,11,A,images/item_020_source.png,images/item_020_A.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,1,4,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_01,item_020,rater_01_item_020_B,T3_surface_decal,tshirt_star,11,B,images/item_020_source.png,images/item_020_B.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_01,item_020,rater_01_item_020_C,T3_surface_decal,tshirt_star,11,C,images/item_020_source.png,images/item_020_C.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",2,2,2,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_01,item_020,rater_01_item_020_D,T3_surface_decal,tshirt_star,11,D,images/item_020_source.png,images/item_020_D.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_01,item_021,rater_01_item_021_A,T3_surface_decal,tshirt_star,12,A,images/item_021_source.png,images/item_021_A.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",2,2,2,2,4,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_01,item_021,rater_01_item_021_B,T3_surface_decal,tshirt_star,12,B,images/item_021_source.png,images/item_021_B.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_01,item_021,rater_01_item_021_C,T3_surface_decal,tshirt_star,12,C,images/item_021_source.png,images/item_021_C.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,2,3,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_01,item_021,rater_01_item_021_D,T3_surface_decal,tshirt_star,12,D,images/item_021_source.png,images/item_021_D.png,"The same person wearing the same white t-shirt and blue jeans, with a clearly visible medium-sized bright red star printed on the center chest, while preserving the fabric folds, shadows, jeans, pose, and background.",1,1,5,5,1,4,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_01,item_022,rater_01_item_022_A,T3_surface_decal,mug_heart,10,A,images/item_022_source.png,images/item_022_A.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_01,item_022,rater_01_item_022_B,T3_surface_decal,mug_heart,10,B,images/item_022_source.png,images/item_022_B.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,3,2,3,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_01,item_022,rater_01_item_022_C,T3_surface_decal,mug_heart,10,C,images/item_022_source.png,images/item_022_C.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_01,item_022,rater_01_item_022_D,T3_surface_decal,mug_heart,10,D,images/item_022_source.png,images/item_022_D.png,"A minimalist photo of the same white ceramic mug with a small flat hard-edged solid red heart decal printed cleanly on the front, with sharp printed edges and no glow or blur, while the mug shape, handle, highlights, bottom shadow, grey background, and lighting remain unchanged.",5,5,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_01,item_023,rater_01_item_023_A,T3_surface_decal,mug_heart,11,A,images/item_023_source.png,images/item_023_A.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_01,item_023,rater_01_item_023_B,T3_surface_decal,mug_heart,11,B,images/item_023_source.png,images/item_023_B.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_01,item_023,rater_01_item_023_C,T3_surface_decal,mug_heart,11,C,images/item_023_source.png,images/item_023_C.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,3,2,3,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_01,item_023,rater_01_item_023_D,T3_surface_decal,mug_heart,11,D,images/item_023_source.png,images/item_023_D.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",5,5,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_01,item_024,rater_01_item_024_A,T3_surface_decal,mug_heart,12,A,images/item_024_source.png,images/item_024_A.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: strong preservation but target edit is largely absent.,base_only,RF reconstruction / base reconstruction
rater_01,item_024,rater_01_item_024_B,T3_surface_decal,mug_heart,12,B,images/item_024_source.png,images/item_024_B.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,3,2,3,2,under_edit,Proxy precheck: target pressure is visible but preservation/locality are weak.,direct_target,Direct target guidance
rater_01,item_024,rater_01_item_024_C,T3_surface_decal,mug_heart,12,C,images/item_024_source.png,images/item_024_C.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",1,1,5,5,1,4,under_edit,Proxy precheck: good preservation with conservative or incomplete editing.,adaptive_full_generic_support,Generic support control
rater_01,item_024,rater_01_item_024_D,T3_surface_decal,mug_heart,12,D,images/item_024_source.png,images/item_024_D.png,"A minimalist photo of the same white ceramic mug with a small red heart printed on the front, on the same grey background.",5,5,5,5,2,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
rater_01,item_025,rater_01_item_025_A,T3_surface_decal,tote_leaf,10,A,images/item_025_source.png,images/item_025_A.png,"A photo of the same beige canvas tote bag with a large centered dark green leaf logo printed clearly on the front panel, while the hand, straps, bag shape, wall, and lighting remain unchanged.",5,5,5,5,1,5,none,Proxy precheck: best edit-preserve balance under Phase2 metrics.,support_v3_controller_rmsgap,DeCE-RF
